Trip ID,Request Time (UTC),Begin Trip Time (UTC),Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time (UTC),Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Duration (min),Fare Amount,Tip Amount,Fee Amount,Total Amount,Fare Currency,Trip or Order Status,Product Type,City,Surge Multiplier
SYN-UBR-000345,2025-02-18 08:12:00 +0000 UTC,2025-02-18 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-18 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,7,7.55,2.6,2.28,12.43,USD,completed,UberX,San Francisco,
SYN-UBR-000346,2025-02-18 18:36:00 +0000 UTC,2025-02-18 18:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-18 18:45:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.88,9,9.03,0,2.6,11.63,USD,completed,UberX,San Francisco,
SYN-UBR-000347,2025-02-20 08:07:00 +0000 UTC,2025-02-20 08:07:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-20 08:13:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,6,7.77,0,2.96,10.73,USD,completed,UberX,San Francisco,
SYN-UBR-000348,2025-02-20 18:20:00 +0000 UTC,2025-02-20 18:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-20 18:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.61,8,8.66,0,2.22,10.88,USD,completed,UberX,San Francisco,
SYN-UBR-000349,2025-02-25 08:06:00 +0000 UTC,2025-02-25 08:07:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-25 08:14:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,7,7.96,0,2.34,10.3,USD,completed,UberX,San Francisco,
SYN-UBR-000350,2025-02-25 18:05:00 +0000 UTC,2025-02-25 18:05:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-25 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.71,10,8.5,0,2.02,10.52,USD,completed,UberX,San Francisco,
SYN-UBR-000351,2025-02-27 08:13:00 +0000 UTC,2025-02-27 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-27 08:18:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.82,5,8.15,1.94,2.89,12.98,USD,completed,UberX,San Francisco,
SYN-UBR-000352,2025-02-27 18:16:00 +0000 UTC,2025-02-27 18:16:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-27 18:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.92,8,8,0,2.19,10.19,USD,completed,UberX,San Francisco,
SYN-UBR-000353,2025-03-02 11:23:00 +0000 UTC,2025-03-02 11:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-02 11:27:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.67,4,6.32,2.74,2.78,11.84,USD,completed,UberX,San Francisco,
SYN-UBR-000354,2025-03-02 13:03:00 +0000 UTC,2025-03-02 13:04:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-03-02 13:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.55,5,6.94,0,2.22,9.16,USD,completed,UberX,San Francisco,
SYN-UBR-000355,2025-03-04 08:19:00 +0000 UTC,2025-03-04 08:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-04 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.59,10,9.35,1.71,1.97,13.03,USD,completed,UberX,San Francisco,
SYN-UBR-000356,2025-03-04 18:36:00 +0000 UTC,2025-03-04 18:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-04 18:45:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.57,8,7.61,0,2.5,10.11,USD,completed,UberX,San Francisco,
SYN-UBR-000357,2025-03-05 19:29:00 +0000 UTC,2025-03-05 19:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-05 19:35:00 +0000 UTC,37.74,-122.41,"Parents (synthetic, Bernal)",1.64,6,6.76,0,1.83,8.59,USD,completed,UberX,San Francisco,
SYN-UBR-000358,2025-03-06 08:34:00 +0000 UTC,2025-03-06 08:34:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-06 08:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,8,8.55,0,1.91,10.46,USD,completed,UberX,San Francisco,
SYN-UBR-000359,2025-03-06 18:15:00 +0000 UTC,2025-03-06 18:15:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-06 18:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.69,9,8.01,0,2,10.01,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000360,2025-03-09 11:45:00 +0000 UTC,2025-03-09 11:46:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-09 11:50:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.51,4,6.49,3.23,2.73,12.45,USD,completed,UberX,San Francisco,
SYN-UBR-000361,2025-03-09 13:13:00 +0000 UTC,2025-03-09 13:14:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-03-09 13:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.5,5,7.32,2.31,3.06,12.69,USD,completed,UberX,San Francisco,
SYN-UBR-000362,2025-03-13 08:33:00 +0000 UTC,2025-03-13 08:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-13 08:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.82,9,8.77,3.32,2.74,14.83,USD,completed,UberX,San Francisco,
SYN-UBR-000363,2025-03-13 18:30:00 +0000 UTC,2025-03-13 18:31:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-13 18:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.73,8,8.57,0,2.33,10.9,USD,completed,UberX,San Francisco,
SYN-UBR-000364,2025-03-14 23:45:00 +0000 UTC,2025-03-14 23:46:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-14 23:51:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.38,5,7.74,2.58,3.04,13.36,USD,completed,UberX,San Francisco,
SYN-UBR-000365,2025-03-15 02:49:00 +0000 UTC,2025-03-15 02:50:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-03-15 02:54:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.37,4,6.72,3.28,2.94,12.94,USD,completed,UberX,San Francisco,
SYN-UBR-000366,2025-03-18 08:33:00 +0000 UTC,2025-03-18 08:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-18 08:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.75,6,7.82,1.73,3.1,12.65,USD,completed,UberX,San Francisco,
SYN-UBR-000367,2025-03-18 18:44:00 +0000 UTC,2025-03-18 18:44:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-18 18:49:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.81,5,8.16,0,2.68,10.84,USD,completed,UberX,San Francisco,
SYN-UBR-000368,2025-03-18 19:15:00 +0000 UTC,2025-03-18 19:15:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-18 19:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.87,9,7.89,0,1.67,-9.56,USD,refunded,UberX,San Francisco,
SYN-UBR-000369,2025-03-20 08:16:00 +0000 UTC,2025-03-20 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-20 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,8,8.98,0,2.53,11.51,USD,completed,UberX,San Francisco,
SYN-UBR-000370,2025-03-20 18:02:00 +0000 UTC,2025-03-20 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-20 18:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.62,10,8.93,3.25,2.37,14.55,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000371,2025-03-25 08:09:00 +0000 UTC,2025-03-25 08:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-25 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.8,9,8.19,2.69,2.32,13.2,USD,completed,UberX,San Francisco,
SYN-UBR-000372,2025-03-25 18:39:00 +0000 UTC,2025-03-25 18:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-25 18:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.66,8,7.73,0,3.02,10.75,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000373,2025-03-27 08:16:00 +0000 UTC,2025-03-27 08:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-27 08:24:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,8,7.41,0,1.73,9.14,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000374,2025-03-27 18:01:00 +0000 UTC,2025-03-27 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-03-27 18:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.7,10,8.03,2.98,2.82,13.83,USD,completed,UberX,San Francisco,
SYN-UBR-000375,2025-03-29 11:26:00 +0000 UTC,2025-03-29 11:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-03-29 11:31:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.35,4,6.82,0,2.94,9.76,USD,completed,UberX,San Francisco,
SYN-UBR-000376,2025-03-29 13:54:00 +0000 UTC,2025-03-29 13:55:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-03-29 13:59:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.6,4,6.52,3.46,2.15,12.13,USD,completed,UberX,San Francisco,
SYN-UBR-000377,2025-04-01 08:20:00 +0000 UTC,2025-04-01 08:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-01 08:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.67,6,7.81,2.08,2.39,12.28,USD,completed,UberX,San Francisco,
SYN-UBR-000378,2025-04-01 18:10:00 +0000 UTC,2025-04-01 18:10:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-01 18:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.82,6,8.1,3.17,2.97,14.24,USD,completed,UberX,San Francisco,
SYN-UBR-000379,2025-04-02 14:50:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,driver_cancelled,UberX,San Francisco,
SYN-UBR-000380,2025-04-02 19:09:00 +0000 UTC,2025-04-02 19:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-02 19:17:00 +0000 UTC,37.74,-122.41,"Parents (synthetic, Bernal)",1.65,8,7.07,0,3.03,10.1,USD,completed,UberX,San Francisco,
SYN-UBR-000381,2025-04-04 23:28:00 +0000 UTC,2025-04-04 23:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-04 23:32:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.58,4,6.47,0,2.9,9.37,USD,completed,UberX,San Francisco,
SYN-UBR-000382,2025-04-05 02:33:00 +0000 UTC,2025-04-05 02:33:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-04-05 02:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.7,5,7.42,2.75,2.78,12.95,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000383,2025-04-10 08:23:00 +0000 UTC,2025-04-10 08:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-10 08:31:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,8,8.54,1.9,2.62,13.06,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000384,2025-04-10 18:16:00 +0000 UTC,2025-04-10 18:17:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-10 18:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.67,7,7.23,2.03,2.94,12.2,USD,completed,UberX,San Francisco,
SYN-UBR-000385,2025-04-13 11:38:00 +0000 UTC,2025-04-13 11:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-13 11:43:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.55,4,6.64,0,2.39,9.03,USD,completed,UberX,San Francisco,
SYN-UBR-000386,2025-04-13 13:21:00 +0000 UTC,2025-04-13 13:22:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-04-13 13:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.57,5,7.65,2.6,2.94,13.19,USD,completed,UberX,San Francisco,
SYN-UBR-000387,2025-04-17 08:28:00 +0000 UTC,2025-04-17 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-17 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,6,8.26,3.32,1.7,13.28,USD,completed,UberX,San Francisco,
SYN-UBR-000388,2025-04-17 18:04:00 +0000 UTC,2025-04-17 18:04:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-17 18:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.65,6,8.03,1.89,2.71,12.63,USD,completed,UberX,San Francisco,
SYN-UBR-000389,2025-04-22 08:12:00 +0000 UTC,2025-04-22 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-22 08:18:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.85,6,7.92,0,1.73,9.65,USD,completed,UberX,San Francisco,
SYN-UBR-000390,2025-04-22 18:15:00 +0000 UTC,2025-04-22 18:15:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-22 18:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.84,8,8.83,0,2.27,11.1,USD,completed,UberX,San Francisco,
SYN-UBR-000391,2025-04-24 08:29:00 +0000 UTC,2025-04-24 08:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-24 08:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.74,6,7.85,0,2.44,10.29,USD,completed,UberX,San Francisco,
SYN-UBR-000392,2025-04-24 18:27:00 +0000 UTC,2025-04-24 18:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-24 18:34:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.91,6,6.94,0,1.68,8.62,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000393,2025-04-25 23:05:00 +0000 UTC,2025-04-25 23:06:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-25 23:10:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.61,4,6.27,0,2.27,8.54,USD,completed,UberX,San Francisco,
SYN-UBR-000394,2025-04-26 01:56:00 +0000 UTC,2025-04-26 01:56:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-04-26 02:00:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.37,4,6.26,0,2.87,9.13,USD,completed,UberX,San Francisco,
SYN-UBR-000395,2025-04-29 08:19:00 +0000 UTC,2025-04-29 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-04-29 08:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.92,7,8.34,0,2.13,10.47,USD,completed,UberX,San Francisco,
SYN-UBR-000396,2025-04-29 14:54:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,driver_cancelled,UberX,San Francisco,
SYN-UBR-000397,2025-04-29 18:11:00 +0000 UTC,2025-04-29 18:12:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-04-29 18:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.88,10,8.07,0,2.53,10.6,USD,completed,UberX,San Francisco,
SYN-UBR-000398,2025-05-01 08:10:00 +0000 UTC,2025-05-01 08:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-01 08:17:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.81,7,7.65,2.88,2.14,12.67,USD,completed,UberX,San Francisco,
SYN-UBR-000399,2025-05-01 18:27:00 +0000 UTC,2025-05-01 18:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-01 18:34:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.63,7,7.81,0,2.69,10.5,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000400,2025-05-03 11:27:00 +0000 UTC,2025-05-03 11:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-03 11:31:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.57,4,7.19,2.82,1.71,11.72,USD,completed,UberX,San Francisco,
SYN-UBR-000401,2025-05-03 13:06:00 +0000 UTC,2025-05-03 13:07:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-05-03 13:11:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.4,4,6.42,0,2.14,8.56,USD,completed,UberX,San Francisco,
SYN-UBR-000402,2025-05-06 08:31:00 +0000 UTC,2025-05-06 08:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-06 08:40:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.63,8,7.57,0,2.98,10.55,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000403,2025-05-06 18:32:00 +0000 UTC,2025-05-06 18:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-06 18:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.92,8,8.33,0,1.78,10.11,USD,completed,UberX,San Francisco,
SYN-UBR-000404,2025-05-08 08:10:00 +0000 UTC,2025-05-08 08:11:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-08 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.9,8,7.48,2.99,3.01,13.48,USD,completed,UberX,San Francisco,
SYN-UBR-000405,2025-05-08 18:44:00 +0000 UTC,2025-05-08 18:44:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-08 18:50:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.81,6,7.83,3.2,2.99,14.02,USD,completed,UberX,San Francisco,
SYN-UBR-000406,2025-05-09 23:50:00 +0000 UTC,2025-05-09 23:50:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-09 23:54:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.58,4,7.11,0,2.44,9.55,USD,completed,UberX,San Francisco,
SYN-UBR-000407,2025-05-10 01:03:00 +0000 UTC,2025-05-10 01:04:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-05-10 01:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.36,4,6.69,2.22,2.36,11.27,USD,completed,UberX,San Francisco,
SYN-UBR-000408,2025-05-11 11:05:00 +0000 UTC,2025-05-11 11:06:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-11 11:11:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.43,5,6.32,0,2.47,8.79,USD,completed,UberX,San Francisco,
SYN-UBR-000409,2025-05-11 13:53:00 +0000 UTC,2025-05-11 13:54:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-05-11 13:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.55,4,7.24,3.06,2.67,12.97,USD,completed,UberX,San Francisco,
SYN-UBR-000410,2025-05-13 08:24:00 +0000 UTC,2025-05-13 08:25:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-13 08:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.62,9,8.9,0,2.7,11.6,USD,completed,UberX,San Francisco,
SYN-UBR-000411,2025-05-13 18:31:00 +0000 UTC,2025-05-13 18:31:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-13 18:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.89,7,7.73,3.03,1.73,12.49,USD,completed,UberX,San Francisco,
SYN-UBR-000412,2025-05-15 08:27:00 +0000 UTC,2025-05-15 08:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-15 08:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.61,6,8.13,2.39,1.76,12.28,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000413,2025-05-15 18:29:00 +0000 UTC,2025-05-15 18:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-15 18:34:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.94,5,7.74,2.75,2.75,13.24,USD,completed,UberX,San Francisco,
SYN-UBR-000414,2025-05-16 23:47:00 +0000 UTC,2025-05-16 23:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-16 23:51:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.35,4,6.88,3.48,2.6,12.96,USD,completed,UberX,San Francisco,
SYN-UBR-000415,2025-05-17 03:10:00 +0000 UTC,2025-05-17 03:10:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-05-17 03:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.37,4,6.8,0,2.24,9.04,USD,completed,UberX,San Francisco,
SYN-UBR-000416,2025-05-17 11:57:00 +0000 UTC,2025-05-17 11:57:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-17 12:01:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.63,4,7.41,3.33,3.08,13.82,USD,completed,UberX,San Francisco,
SYN-UBR-000417,2025-05-17 13:18:00 +0000 UTC,2025-05-17 13:18:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-05-17 13:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.51,5,6.51,1.8,1.68,9.99,USD,completed,UberX,San Francisco,
SYN-UBR-000418,2025-05-19 16:24:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,4.81,0,0,4.81,USD,no_show,UberX,San Francisco,
SYN-UBR-000419,2025-05-20 08:09:00 +0000 UTC,2025-05-20 08:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-20 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.68,9,8.28,0,2.78,11.06,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000420,2025-05-20 18:19:00 +0000 UTC,2025-05-20 18:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-20 18:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.59,7,8.47,0,2.43,10.9,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000421,2025-05-23 23:00:00 +0000 UTC,2025-05-23 23:00:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-23 23:04:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.71,4,6.96,0,2.22,9.18,USD,completed,UberX,San Francisco,
SYN-UBR-000422,2025-05-24 02:37:00 +0000 UTC,2025-05-24 02:37:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-05-24 02:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.54,4,6.68,0,2.14,8.82,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000423,2025-05-24 11:40:00 +0000 UTC,2025-05-24 11:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-24 11:46:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.44,5,6.71,3.27,3.13,13.11,USD,completed,UberX,San Francisco,
SYN-UBR-000424,2025-05-24 13:27:00 +0000 UTC,2025-05-24 13:28:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-05-24 13:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.53,5,6.38,2.64,2.79,11.81,USD,completed,UberX,San Francisco,
SYN-UBR-000425,2025-05-27 08:23:00 +0000 UTC,2025-05-27 08:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-27 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.93,7,8.74,0,2.5,11.24,USD,completed,UberX,San Francisco,
SYN-UBR-000426,2025-05-27 18:07:00 +0000 UTC,2025-05-27 18:08:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-27 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.81,7,8.1,0,2.44,10.54,USD,completed,UberX,San Francisco,
SYN-UBR-000427,2025-05-29 08:22:00 +0000 UTC,2025-05-29 08:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-29 08:32:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.64,9,8.42,3.33,2.25,14,USD,completed,UberX,San Francisco,
SYN-UBR-000428,2025-05-29 18:33:00 +0000 UTC,2025-05-29 18:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-05-29 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.8,9,8.72,2.51,1.76,12.99,USD,completed,UberX,San Francisco,
SYN-UBR-000429,2025-05-30 04:50:00 +0000 UTC,2025-05-30 04:50:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-05-30 05:23:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.85,33,31.26,0,2.14,33.4,USD,completed,UberX,San Francisco,
SYN-UBR-000430,2025-06-03 08:34:00 +0000 UTC,2025-06-03 08:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-06-03 08:45:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.59,10,8.38,1.94,3.07,13.39,USD,completed,UberX,San Francisco,
SYN-UBR-000431,2025-06-03 18:05:00 +0000 UTC,2025-06-03 18:06:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-06-03 18:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.75,7,7.71,1.82,2.72,12.25,USD,completed,Uber Comfort,San Francisco,
